Fecha,Día,Local,Resultado,Visitante,Año,Tipo de Torneo,Estadio
Fecha 7,,Deportivo Pereira,2 : 1,Jaguares,2022,Apertura,Hernán Ramírez Villegas
Fecha 7,,Deportes Tolima,3 : 0,Santa Fe,2022,Apertura,Manuel Murillo Toro
Fecha 7,,Millonarios,2 : 0,Águilas Doradas,2022,Apertura,Nemesio Camacho El Campín
Fecha 7,,Independiente Medellín,2 : 0,Junior,2022,Apertura,Atanasio Girardot
Fecha 7,,Patriotas,0 : 0,Once Caldas,2022,Apertura,La Independencia
Fecha 7,,Alianza Petrolera,0 : 0,Cortuluá,2022,Apertura,Daniel Villa Zapata
Fecha 7,,Deportivo Pasto,2 : 0,Deportivo Cali,2022,Apertura,Departamental Libertad
Fecha 7,,América de Cali,1 : 1,La Equidad,2022,Apertura,Olímpico Pascual Guerrero
Fecha 8,,Envigado F. C.,2 : 1,Atlético Bucaramanga,2022,Finalización,Polideportivo Sur
Fecha 8,,Alianza Petrolera,4 : 4,Deportivo Cali,2022,Finalización,Daniel Villa Zapata
Fecha 8,,Deportivo Pereira,2 : 1,Cortuluá,2022,Finalización,Hernán Ramírez Villegas
Fecha 8,,Patriotas,0 : 1,Águilas Doradas,2022,Finalización,La Independencia
Fecha 8,,Millonarios,2 : 0,Jaguares,2022,Finalización,Nemesio Camacho El Campín
Fecha 8,,Independiente Medellín,2 : 0,Santa Fe,2022,Finalización,Atanasio Girardot
Fecha 8,,América de Cali,2 : 1,Junior,2022,Finalización,Olímpico Pascual Guerrero
Fecha 8,,Unión Magdalena,2 : 2,Atlético Nacional,2022,Finalización,Sierra Nevada
Fecha 8,,Deportes Tolima,1 : 1,La Equidad,2022,Finalización,Manuel Murillo Toro
Fecha 8,,Deportivo Pasto,2 : 0,Once Caldas,2022,Finalización,Departamental Libertad
Fecha 8,,Santa Fe,1 : 0,Independiente Medellín,2022,Apertura,Nemesio Camacho El Campín
Fecha 8,,Jaguares,1 : 2,Millonarios,2022,Apertura,Jaraguay
Fecha 8,,Atlético Nacional,1 : 0,Unión Magdalena,2022,Apertura,Atanasio Girardot
Fecha 8,,Cortuluá,2 : 1,Deportivo Pereira,2022,Apertura,Doce de Octubre
Fecha 8,,Deportivo Cali,1 : 1,Alianza Petrolera,2022,Apertura,Deportivo Cali
Fecha 8,,Junior,1 : 0,América de Cali,2022,Apertura,Metropolitano Roberto Meléndez
Fecha 8,,La Equidad,0 : 0,Deportes Tolima,2022,Apertura,Metropolitano de Techo
Fecha 8,,Atlético Bucaramanga,1 : 2,Envigado F. C.,2022,Apertura,Alfonso López
Fecha 8,,Águilas Doradas,1 : 0,Patriotas,2022,Apertura,Alberto Grisales
Fecha 8,,Once Caldas,3 : 0,Deportivo Pasto,2022,Apertura,Palogrande
Fecha 9,,Once Caldas,1 : 1,América de Cali,2022,Finalización,Palogrande
Fecha 9,,Santa Fe,2 : 1,Patriotas,2022,Finalización,Nemesio Camacho El Campín
Fecha 9,,Alianza Petrolera,0 : 0,Deportivo Pasto,2022,Finalización,Daniel Villa Zapata
Fecha 9,,Atlético Nacional,3 : 2,Atlético Bucaramanga,2022,Finalización,Atanasio Girardot
Fecha 9,,La Equidad,1 : 1,Deportivo Pereira,2022,Finalización,Metropolitano de Techo
Fecha 9,,Cortuluá,1 : 4,Millonarios,2022,Finalización,Doce de Octubre
Fecha 9,,Junior,2 : 1,Deportes Tolima,2022,Finalización,Metropolitano Roberto Meléndez
Fecha 9,,Águilas Doradas,3 : 0,Independiente Medellín,2022,Finalización,Alberto Grisales
Fecha 9,,Jaguares,0 : 0,Envigado F. C.,2022,Finalización,Jaraguay
Fecha 9,,Deportivo Cali,2 : 2,Unión Magdalena,2022,Finalización,Deportivo Cali
Fecha 9,,Envigado F. C.,3 : 1,Jaguares,2022,Apertura,Polideportivo Sur
Fecha 9,,Deportivo Pereira,2 : 3,La Equidad,2022,Apertura,Hernán Ramírez Villegas
Fecha 9,,Deportes Tolima,0 : 2,Junior,2022,Apertura,Manuel Murillo Toro
Fecha 9,,Millonarios,1 : 0,Cortuluá,2022,Apertura,Nemesio Camacho El Campín
Fecha 9,,Unión Magdalena,0 : 2,Deportivo Cali,2022,Apertura,Sierra Nevada
Fecha 9,,Atlético Bucaramanga,3 : 1,Atlético Nacional,2022,Apertura,Alfonso López
Fecha 9,,América de Cali,2 : 0,Once Caldas,2022,Apertura,Olímpico Pascual Guerrero
Fecha 9,,Patriotas,1 : 1,Santa Fe,2022,Apertura,La Independencia
Fecha 9,,Deportivo Pasto,1 : 1,Alianza Petrolera,2022,Apertura,Departamental Libertad
Fecha 9,,Independiente Medellín,4 : 0,Águilas Doradas,2022,Apertura,Atanasio Girardot
Fecha 1,,Atlético Bucaramanga,0 : 0,Envigado F. C.,2023,Apertura,Alfonso López
Fecha 1,,Unión Magdalena,2 : 1,Atlético Huila,2023,Apertura,Sierra Nevada
Fecha 1,,Águilas Doradas,1 : 1,Junior,2023,Apertura,Alberto Grisales
Fecha 1,,Boyacá Chicó,2 : 0,Alianza Petrolera,2023,Apertura,La Independencia
Fecha 1,,Deportes Tolima,2 : 1,América de Cali,2023,Apertura,Manuel Murillo Toro
Fecha 1,,Atlético Nacional,1 : 0,Once Caldas,2023,Apertura,Atanasio Girardot
Fecha 1,,Jaguares,2 : 2,Santa Fe,2023,Apertura,Jaraguay
Fecha 1,,La Equidad,2 : 1,Independiente Medellín,2023,Apertura,Metropolitano de Techo
Fecha 1,,Deportivo Cali,0 : 1,Deportivo Pereira,2023,Apertura,Deportivo Cali
Fecha 1,,Millonarios,2 : 0,Deportivo Pasto,2023,Apertura,Nemesio Camacho El Campín
Fecha 1,,Envigado F. C.,1 : 3,Atlético Bucaramanga,2023,Finalización,Polideportivo Sur
Fecha 1,,Atlético Huila,2 : 1,Unión Magdalena,2023,Finalización,Guillermo Plazas Alcid
Fecha 1,,Independiente Medellín,2 : 2,La Equidad,2023,Finalización,Atanasio Girardot
Fecha 1,,Junior,0 : 1,Águilas Doradas,2023,Finalización,Metropolitano Roberto Meléndez
Fecha 1,,Deportivo Pasto,0 : 0,Millonarios,2023,Finalización,Departamental Libertad
Fecha 1,,América de Cali,1 : 0,Deportes Tolima,2023,Finalización,Olímpico Pascual Guerrero
Fecha 1,,Once Caldas,1 : 1,Atlético Nacional,2023,Finalización,Palogrande
Fecha 1,,Deportivo Pereira,0 : 2,Deportivo Cali,2023,Finalización,Hernán Ramírez Villegas
Fecha 1,,Santa Fe,1 : 0,Jaguares,2023,Finalización,Nemesio Camacho El Campín
Fecha 1,,Alianza Petrolera,1 : 1,Boyacá Chicó,2023,Finalización,Daniel Villa Zapata
Fecha 10,,Águilas Doradas,1 : 0,Envigado F. C.,2023,Apertura,Alberto Grisales
Fecha 10,,Once Caldas,1 : 1,Deportivo Pereira,2023,Apertura,Palogrande
Fecha 10,,Alianza Petrolera,2 : 0,Atlético Bucaramanga,2023,Apertura,Daniel Villa Zapata
Fecha 10,,Atlético Nacional,1 : 1,Independiente Medellín,2023,Apertura,Atanasio Girardot
Fecha 10,,Deportes Tolima,2 : 1,Atlético Huila,2023,Apertura,Manuel Murillo Toro
Fecha 10,,Unión Magdalena,2 : 2,Junior,2023,Apertura,Sierra Nevada
Fecha 10,,Deportivo Cali,1 : 1,América de Cali,2023,Apertura,Deportivo Cali
Fecha 10,,Santa Fe,1 : 2,Millonarios,2023,Apertura,Nemesio Camacho El Campín
Fecha 10,,Jaguares,0 : 1,Deportivo Pasto,2023,Apertura,Jaraguay
Fecha 10,,Boyacá Chicó,3 : 1,La Equidad,2023,Apertura,La Independencia
Fecha 10,,Deportivo Pasto,1 : 0,Jaguares,2023,Finalización,Departamental Libertad
Fecha 10,,La Equidad,0 : 0,Boyacá Chicó,2023,Finalización,Metropolitano de Techo
Fecha 10,,Junior,7 : 1,Unión Magdalena,2023,Finalización,Metropolitano Roberto Meléndez
Fecha 10,,Independiente Medellín,1 : 0,Atlético Nacional,2023,Finalización,Atanasio Girardot
Fecha 10,,Deportivo Pereira,1 : 2,Once Caldas,2023,Finalización,Hernán Ramírez Villegas
Fecha 10,,América de Cali,3 : 0,Deportivo Cali,2023,Finalización,Olímpico Pascual Guerrero
Fecha 10,,Millonarios,2 : 4,Santa Fe,2023,Finalización,Nemesio Camacho El Campín
Fecha 10,,Envigado F. C.,2 : 2,Águilas Doradas,2023,Finalización,Polideportivo Sur
Fecha 10,,Atlético Huila,3 : 0,Deportes Tolima,2023,Finalización,Guillermo Plazas Alcid
Fecha 10,,Atlético Bucaramanga,0 : 1,Alianza Petrolera,2023,Finalización,Alfonso López
Fecha 11,,Deportivo Pasto,0 : 0,Deportivo Pereira,2023,Apertura,Departamental Libertad
Fecha 11,,Santa Fe,1 : 0,Boyacá Chicó,2023,Apertura,Nemesio Camacho El Campín
Fecha 11,,Envigado F. C.,0 : 0,Once Caldas,2023,Apertura,Polideportivo Sur
Fecha 11,,Independiente Medellín,1 : 1,Deportes Tolima,2023,Apertura,Atanasio Girardot
Fecha 11,,La Equidad,0 : 0,Atlético Nacional,2023,Apertura,Nemesio Camacho El Campín
Fecha 11,,Atlético Bucaramanga,0 : 2,Millonarios,2023,Apertura,Alfonso López
Fecha 11,,América de Cali,0 : 0,Jaguares,2023,Apertura,Olímpico Pascual Guerrero
Fecha 11,,Unión Magdalena,3 : 1,Águilas Doradas,2023,Apertura,Sierra Nevada
Fecha 11,,Atlético Huila,1 : 0,Deportivo Cali,2023,Apertura,Guillermo Plazas Alcid
Fecha 11,,Junior,1 : 0,Alianza Petrolera,2023,Apertura,Metropolitano Roberto Meléndez
Fecha 11,,Deportivo Pereira,2 : 1,Deportivo Pasto,2023,Finalización,Hernán Ramírez Villegas
Fecha 11,,Boyacá Chicó,1 : 1,Santa Fe,2023,Finalización,La Independencia
Fecha 11,,Jaguares,0 : 1,América de Cali,2023,Finalización,Jaraguay
Fecha 11,,Atlético Nacional,5 : 0,La Equidad,2023,Finalización,Atanasio Girardot
Fecha 11,,Deportes Tolima,1 : 1,Independiente Medellín,2023,Finalización,Manuel Murillo Toro
Fecha 11,,Águilas Doradas,2 : 1,Unión Magdalena,2023,Finalización,Alberto Grisales
Fecha 11,,Deportivo Cali,1 : 0,Atlético Huila,2023,Finalización,Deportivo Cali
Fecha 11,,Alianza Petrolera,1 : 5,Junior,2023,Finalización,Daniel Villa Zapata
Fecha 11,,Once Caldas,0 : 0,Envigado F. C.,2023,Finalización,Palogrande
Fecha 11,,Millonarios,3 : 0,Atlético Bucaramanga,2023,Finalización,Nemesio Camacho El Campín
Fecha 12,,Águilas Doradas,2 : 1,Atlético Huila,2023,Apertura,Alberto Grisales
Fecha 12,,Once Caldas,1 : 1,Unión Magdalena,2023,Apertura,Palogrande
Fecha 12,,Jaguares,2 : 0,Envigado F. C.,2023,Apertura,Jaraguay
Fecha 12,,Deportivo Cali,0 : 0,La Equidad,2023,Apertura,Deportivo Cali
Fecha 12,,Millonarios,2 : 1,Independiente Medellín,2023,Apertura,Nemesio Camacho El Campín
Fecha 12,,Deportivo Pereira,1 : 1,Atlético Bucaramanga,2023,Apertura,Hernán Ramírez Villegas
Fecha 12,,Alianza Petrolera,3 : 1,Santa Fe,2023,Apertura,Daniel Villa Zapata
Fecha 12,,Atlético Nacional,0 : 1,Junior,2023,Apertura,Atanasio Girardot
Fecha 12,,Deportes Tolima,3 : 1,Deportivo Pasto,2023,Apertura,Manuel Murillo Toro
Fecha 12,,Boyacá Chicó,1 : 1,América de Cali,2023,Apertura,La Independencia
Fecha 12,,América de Cali,5 : 0,Boyacá Chicó,2023,Finalización,Olímpico Pascual Guerrero
Fecha 12,,Santa Fe,0 : 1,Alianza Petrolera,2023,Finalización,Nemesio Camacho El Campín
Fecha 12,,Junior,1 : 1,Atlético Nacional,2023,Finalización,Metropolitano Roberto Meléndez
Fecha 12,,Atlético Huila,1 : 1,Águilas Doradas,2023,Finalización,Guillermo Plazas Alcid
Fecha 12,,Deportivo Pasto,1 : 2,Deportes Tolima,2023,Finalización,Departamental Libertad
Fecha 12,,Envigado F. C.,1 : 0,Jaguares,2023,Finalización,Polideportivo Sur
Fecha 12,,Unión Magdalena,1 : 1,Once Caldas,2023,Finalización,Sierra Nevada
Fecha 12,,Atlético Bucaramanga,1 : 1,Deportivo Pereira,2023,Finalización,Alfonso López
Fecha 12,,Independiente Medellín,1 : 1,Millonarios,2023,Finalización,Atanasio Girardot
Fecha 12,,La Equidad,1 : 1,Deportivo Cali,2023,Finalización,Metropolitano de Techo
Fecha 13,,La Equidad,4 : 1,Once Caldas,2023,Apertura,Metropolitano de Techo
Fecha 13,,Atlético Huila,1 : 1,Millonarios,2023,Apertura,Guillermo Plazas Alcid
Fecha 13,,América de Cali,1 : 3,Águilas Doradas,2023,Apertura,Olímpico Pascual Guerrero
Fecha 13,,Unión Magdalena,0 : 3,Deportivo Pereira,2023,Apertura,Sierra Nevada
Fecha 13,,Independiente Medellín,3 : 0,Deportivo Cali,2023,Apertura,Atanasio Girardot
Fecha 13,,Envigado F. C.,2 : 1,Deportes Tolima,2023,Apertura,Polideportivo Sur
Fecha 13,,Deportivo Pasto,1 : 0,Atlético Bucaramanga,2023,Apertura,Departamental Libertad
Fecha 13,,Junior,1 : 1,Boyacá Chicó,2023,Apertura,Metropolitano Roberto Meléndez
Fecha 13,,Alianza Petrolera,3 : 0,Jaguares,2023,Apertura,Daniel Villa Zapata
Fecha 13,,Santa Fe,0 : 2,Atlético Nacional,2023,Apertura,Nemesio Camacho El Campín
Fecha 13,,Boyacá Chicó,2 : 1,Junior,2023,Finalización,La Independencia
Fecha 13,,Águilas Doradas,2 : 2,América de Cali,2023,Finalización,Alberto Grisales
Fecha 13,,Atlético Nacional,3 : 0,Santa Fe,2023,Finalización,Atanasio Girardot
Fecha 13,,Deportivo Pereira,1 : 2,Unión Magdalena,2023,Finalización,Hernán Ramírez Villegas
Fecha 13,,Deportes Tolima,2 : 0,Envigado F. C.,2023,Finalización,Manuel Murillo Toro
Fecha 13,,Atlético Bucaramanga,0 : 2,Deportivo Pasto,2023,Finalización,Alfonso López
Fecha 13,,Millonarios,2 : 1,Atlético Huila,2023,Finalización,Nemesio Camacho El Campín
Fecha 13,,Jaguares,0 : 0,Alianza Petrolera,2023,Finalización,Jaraguay
Fecha 13,,Once Caldas,1 : 1,La Equidad,2023,Finalización,Palogrande
Fecha 13,,Deportivo Cali,2 : 2,Independiente Medellín,2023,Finalización,Deportivo Cali
Fecha 14,,Deportivo Cali,2 : 1,Unión Magdalena,2023,Apertura,Deportivo Cali
Fecha 14,,Deportivo Pereira,2 : 2,Santa Fe,2023,Apertura,Hernán Ramírez Villegas
Fecha 14,,Atlético Bucaramanga,1 : 2,Independiente Medellín,2023,Apertura,Alfonso López
Fecha 14,,Deportes Tolima,0 : 1,Junior,2023,Apertura,Manuel Murillo Toro
Fecha 14,,Águilas Doradas,2 : 0,Boyacá Chicó,2023,Apertura,Alberto Grisales
Fecha 14,,Atlético Huila,1 : 1,Deportivo Pasto,2023,Apertura,Guillermo Plazas Alcid
Fecha 14,,Once Caldas,0 : 3(W.O.)[n. 3]​,Alianza Petrolera,2023,Apertura,Palogrande
Fecha 14,,Jaguares,1 : 1,La Equidad,2023,Apertura,Jaraguay
Fecha 14,,Millonarios,1 : 1,Envigado F. C.,2023,Apertura,Nemesio Camacho El Campín
Fecha 14,,Atlético Nacional,2 : 1,América de Cali,2023,Apertura,Atanasio Girardot
Fecha 14,,Boyacá Chicó,0 : 1,Águilas Doradas,2023,Finalización,La Independencia
Fecha 14,,América de Cali,4 : 1,Atlético Nacional,2023,Finalización,Olímpico Pascual Guerrero
Fecha 14,,Santa Fe,1 : 0,Deportivo Pereira,2023,Finalización,Nemesio Camacho El Campín
Fecha 14,,Junior,0 : 1,Deportes Tolima,2023,Finalización,Metropolitano Roberto Meléndez
Fecha 14,,Envigado F. C.,1 : 2,Millonarios,2023,Finalización,Polideportivo Sur
Fecha 14,,La Equidad,2 : 0,Jaguares,2023,Finalización,Metropolitano de Techo
Fecha 14,,Alianza Petrolera,2 : 1,Once Caldas,2023,Finalización,Daniel Villa Zapata
Fecha 14,,Independiente Medellín,2 : 0,Atlético Bucaramanga,2023,Finalización,Atanasio Girardot
Fecha 14,,Unión Magdalena,3 : 4,Deportivo Cali,2023,Finalización,Sierra Nevada
Fecha 14,,Deportivo Pasto,1 : 0,Atlético Huila,2023,Finalización,Departamental Libertad
Fecha 15,,Deportivo Pasto,0 : 0,Águilas Doradas,2023,Apertura,Departamental Libertad
Fecha 15,,La Equidad,2 : 1,Atlético Huila,2023,Apertura,Metropolitano de Techo
Fecha 15,,Alianza Petrolera,0 : 3,Deportivo Cali,2023,Apertura,Daniel Villa Zapata
Fecha 15,,Junior,1 : 0,Jaguares,2023,Apertura,Metropolitano Roberto Meléndez
Fecha 15,,Santa Fe,3 : 0,Atlético Bucaramanga,2023,Apertura,Nemesio Camacho El Campín
Fecha 15,,Envigado F. C.,0 : 0,Atlético Nacional,2023,Apertura,Polideportivo Sur
Fecha 15,,Unión Magdalena,1 : 1,Millonarios,2023,Apertura,Sierra Nevada
Fecha 15,,Boyacá Chicó,2 : 0,Deportes Tolima,2023,Apertura,La Independencia
Fecha 15,,América de Cali,2 : 1,Deportivo Pereira,2023,Apertura,Olímpico Pascual Guerrero
Fecha 15,,Independiente Medellín,2 : 2,Once Caldas,2023,Apertura,Atanasio Girardot
Fecha 15,,Jaguares,0 : 0,Junior,2023,Finalización,Jaraguay
Fecha 15,,Deportes Tolima,2 : 0,Boyacá Chicó,2023,Finalización,Manuel Murillo Toro
Fecha 15,,Atlético Bucaramanga,1 : 1,Santa Fe,2023,Finalización,Alfonso López
Fecha 15,,Atlético Nacional,3 : 0,Envigado F. C.,2023,Finalización,Atanasio Girardot
Fecha 15,,Águilas Doradas,3 : 0,Deportivo Pasto,2023,Finalización,Alberto Grisales
Fecha 15,,Deportivo Pereira,2 : 4,América de Cali,2023,Finalización,Hernán Ramírez Villegas
Fecha 15,,Once Caldas,2 : 2,Independiente Medellín,2023,Finalización,Palogrande
Fecha 15,,Deportivo Cali,1 : 0,Alianza Petrolera,2023,Finalización,Deportivo Cali
Fecha 15,,Atlético Huila,1 : 1,La Equidad,2023,Finalización,Guillermo Plazas Alcid
Fecha 15,,Millonarios,1 : 1,Unión Magdalena,2023,Finalización,Nemesio Camacho El Campín
Fecha 16,,Atlético Bucaramanga,1 : 1,Alianza Petrolera,2023,Apertura,Alfonso López
Fecha 16,,Deportivo Pasto,1 : 1,La Equidad,2023,Apertura,Departamental Libertad
Fecha 16,,Atlético Huila,2 : 3,Independiente Medellín,2023,Apertura,Guillermo Plazas Alcid
Fecha 16,,Once Caldas,1 : 1,Boyacá Chicó,2023,Apertura,Palogrande
Fecha 16,,Deportes Tolima,1 : 1,Jaguares,2023,Apertura,Manuel Murillo Toro
Fecha 16,,Águilas Doradas,3 : 1,Santa Fe,2023,Apertura,Alberto Grisales
Fecha 16,,Atlético Nacional,2 : 0,Unión Magdalena,2023,Apertura,Atanasio Girardot
Fecha 16,,Deportivo Pereira,0 : 0,Envigado F. C.,2023,Apertura,Hernán Ramírez Villegas
Fecha 16,,Deportivo Cali,3 : 2,Junior,2023,Apertura,Deportivo Cali
Fecha 16,,Millonarios,4 : 3,América de Cali,2023,Apertura,Nemesio Camacho El Campín
Fecha 16,,Jaguares,0 : 1,Deportes Tolima,2023,Finalización,Jaraguay
Fecha 16,,Junior,3 : 2,Deportivo Cali,2023,Finalización,Metropolitano Roberto Meléndez
Fecha 16,,Envigado F. C.,2 : 3,Deportivo Pereira,2023,Finalización,Polideportivo Sur
Fecha 16,,Unión Magdalena,2 : 1,Atlético Nacional,2023,Finalización,Sierra Nevada
Fecha 16,,Santa Fe,0 : 5,Águilas Doradas,2023,Finalización,Nemesio Camacho El Campín
Fecha 16,,La Equidad,1 : 0,Deportivo Pasto,2023,Finalización,8 de octubre
Fecha 16,,Independiente Medellín,2 : 0,Atlético Huila,2023,Finalización,Atanasio Girardot
Fecha 16,,Boyacá Chicó,2 : 1,Once Caldas,2023,Finalización,La Independencia
Fecha 16,,Alianza Petrolera,1 : 0,Atlético Bucaramanga,2023,Finalización,Daniel Villa Zapata
Fecha 16,,América de Cali,1 : 0,Millonarios,2023,Finalización,Olímpico Pascual Guerrero
Fecha 17,,Santa Fe,2 : 0,Deportes Tolima,2023,Apertura,Nemesio Camacho El Campín
Fecha 17,,Unión Magdalena,2 : 1,Deportivo Pasto,2023,Apertura,Sierra Nevada
Fecha 17,,Alianza Petrolera,2 : 1,Águilas Doradas,2023,Apertura,Daniel Villa Zapata
Fecha 17,,Independiente Medellín,1 : 3,Atlético Nacional,2023,Apertura,Atanasio Girardot
Fecha 17,,La Equidad,2 : 0,Deportivo Pereira,2023,Apertura,Metropolitano de Techo
Fecha 17,,Junior,1 : 0,Millonarios,2023,Apertura,Metropolitano Roberto Meléndez
Fecha 17,,América de Cali,5 : 2,Deportivo Cali,2023,Apertura,Olímpico Pascual Guerrero
Fecha 17,,Boyacá Chicó,0 : 0,Atlético Bucaramanga,2023,Apertura,La Independencia
Fecha 17,,Envigado F. C.,0 : 1,Atlético Huila,2023,Apertura,Polideportivo Sur
Fecha 17,,Jaguares,1 : 0,Once Caldas,2023,Apertura,Jaraguay
Fecha 17,,Deportivo Pasto,3 : 1,Unión Magdalena,2023,Finalización,Departamental Libertad
Fecha 17,,Once Caldas,0 : 0,Jaguares,2023,Finalización,Palogrande
Fecha 17,,Deportivo Pereira,1 : 0,La Equidad,2023,Finalización,Hernán Ramírez Villegas
Fecha 17,,Atlético Nacional,1 : 2,Independiente Medellín,2023,Finalización,Atanasio Girardot
Fecha 17,,Millonarios,1 : 0,Junior,2023,Finalización,Nemesio Camacho El Campín
Fecha 17,,Águilas Doradas,3 : 0,Alianza Petrolera,2023,Finalización,Alberto Grisales
Fecha 17,,Deportivo Cali,0 : 0,América de Cali,2023,Finalización,Deportivo Cali
Fecha 17,,Deportes Tolima,1 : 0,Santa Fe,2023,Finalización,Manuel Murillo Toro
Fecha 17,,Atlético Huila,3 : 3,Envigado F. C.,2023,Finalización,Guillermo Plazas Alcid
Fecha 17,,Atlético Bucaramanga,1 : 0,Boyacá Chicó,2023,Finalización,Alfonso López
Fecha 18,,Águilas Doradas,1 : 1,La Equidad,2023,Apertura,Alberto Grisales
Fecha 18,,Atlético Bucaramanga,3 : 0,Unión Magdalena,2023,Apertura,Alfonso López
Fecha 18,,Deportes Tolima,2 : 1,Alianza Petrolera,2023,Apertura,Manuel Murillo Toro
Fecha 18,,Once Caldas,2 : 0,Junior,2023,Apertura,Palogrande
Fecha 18,,Deportivo Pereira,3 : 1,Independiente Medellín,2023,Apertura,Hernán Ramírez Villegas
Fecha 18,,Atlético Nacional,3 : 1,Boyacá Chicó,2023,Apertura,Atanasio Girardot
Fecha 18,,Millonarios,1 : 0,Santa Fe,2023,Apertura,Nemesio Camacho El Campín
Fecha 18,,Deportivo Pasto,4 : 0,Jaguares,2023,Apertura,Departamental Libertad
Fecha 18,,Deportivo Cali,2 : 0,Envigado F. C.,2023,Apertura,Deportivo Cali
Fecha 18,,Atlético Huila,0 : 2,América de Cali,2023,Apertura,Guillermo Plazas Alcid
Fecha 18,,Envigado F. C.,3 : 0,Deportivo Cali,2023,Finalización,Polideportivo Sur
Fecha 18,,Jaguares,1 : 0,Deportivo Pasto,2023,Finalización,Jaraguay
Fecha 18,,La Equidad,1 : 1,Águilas Doradas,2023,Finalización,Metropolitano de Techo
Fecha 18,,Santa Fe,2 : 3,Millonarios,2023,Finalización,Nemesio Camacho El Campín
Fecha 18,,Unión Magdalena,1 : 2,Atlético Bucaramanga,2023,Finalización,Sierra Nevada
Fecha 18,,Junior,1 : 0,Once Caldas,2023,Finalización,Metropolitano Roberto Meléndez
Fecha 18,,Boyacá Chicó,1 : 3,Atlético Nacional,2023,Finalización,La Independencia
Fecha 18,,Independiente Medellín,1 : 0,Deportivo Pereira,2023,Finalización,Atanasio Girardot
Fecha 18,,Alianza Petrolera,0 : 1,Deportes Tolima,2023,Finalización,Daniel Villa Zapata
Fecha 18,,América de Cali,1 : 0,Atlético Huila,2023,Finalización,Olímpico Pascual Guerrero
Fecha 19,,Envigado F. C.,1 : 2,Águilas Doradas,2023,Apertura,Polideportivo Sur
Fecha 19,,Jaguares,1 : 1,Deportivo Cali,2023,Apertura,Jaraguay
Fecha 19,,La Equidad,1 : 0,Atlético Bucaramanga,2023,Apertura,Metropolitano de Techo
Fecha 19,,Unión Magdalena,1 : 1,Deportes Tolima,2023,Apertura,Sierra Nevada
Fecha 19,,Boyacá Chicó,1 : 1,Millonarios,2023,Apertura,La Independencia
Fecha 19,,Junior,0 : 0,Deportivo Pereira,2023,Apertura,Metropolitano Roberto Meléndez
Fecha 19,,Independiente Medellín,1 : 0,Deportivo Pasto,2023,Apertura,Atanasio Girardot
Fecha 19,,América de Cali,0 : 0,Once Caldas,2023,Apertura,Olímpico Pascual Guerrero
Fecha 19,,Alianza Petrolera,2 : 1,Atlético Nacional,2023,Apertura,Daniel Villa Zapata
Fecha 19,,Santa Fe,5 : 0,Atlético Huila,2023,Apertura,Nemesio Camacho El Campín
Fecha 19,,Águilas Doradas,3 : 1,Envigado F. C.,2023,Finalización,Alberto Grisales
Fecha 19,,Deportivo Cali,2 : 0,Jaguares,2023,Finalización,Deportivo Cali
Fecha 19,,Atlético Bucaramanga,2 : 3,La Equidad,2023,Finalización,Alfonso López
Fecha 19,,Deportivo Pereira,0 : 2,Junior,2023,Finalización,Hernán Ramírez Villegas
Fecha 19,,Millonarios,1 : 1,Boyacá Chicó,2023,Finalización,Nemesio Camacho El Campín
